OBJECTID,YeshuvName,Dunam,AnafName,AnafSub,GrowthEng,CoverTypeE,kWh/kPW,Muni_Eng,Machoz,area_sqm (GIS),Energy production (tracking) mln kWh/year,Energy production (fix) mln kWh/year,Energy production (tracking) mln kWh/year,Energy production (fix) mln kWh/year,Potential revenue fron energy production (tracking) mln NIS,Potential revenue fron energy production (fix) mln NIS,Feasability to install PVs?,Average influence of PV on crops,Average KG per dunham,"Average price per KG, NIS","Potential revenue from crops before PV, mln NIS","Potential revenue from crops after PV, mln NIS",Added value on income from crops after PV (mln NIS),"Total revenue, mln NIS","added value from PV, mln NIS"
843,צנדלה,2.60,plantations,olives,Plantations,Open Area,1745,Hagilbo'a,North,2559.46,0.39,0.26,0.394719,0.267683,0.1184157,0.0803049,1,1,1000,8,0.0208,0.0208,0,0.04460196,0.02380196
603,צרופה,11.00,plantations,subtropical,Plantations and Citrus in covered area,Net House,1725,Hof Hacarmel,Haifa,10969.70,1.65,1.12,1.650825,1.119525,0.4952475,0.3358575,1,1,1000,5,0.055,0.055,0,0.167343,0.112343
858,צרעה,46.30,plantations,nuts,Plantations,Open Area,1755,Ma'te Yehuda,Jerusalem,46347.70,7.08,4.8,7.0693155,4.7941335,2.12079465,1.43824005,1,1,1000,15,0.6945,0.6945,0,0.99199602,0.29749602
321,קבוצת יבנה,40.44,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1805,Hevel Yavne,Center,40440.70,6.35,4.31,6.35066502,4.30677283,1.905199506,1.292031849,1,1.04,2000,2,0.161764321,0.168234893,0.006470573,0.617753676,0.449518782
727,קבוצת יבנה,132.84,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1795,Hevel Yavne,Center,132836.00,20.74,14.07,20.74427065,14.06795366,6.223281196,4.220386099,1,1.04,2000,2,0.531342379,0.552596074,0.021253695,2.019712084,1.46711601
977,קדימה-צורן,6.30,non-processed,non-processed,Not cultivated,Open Area,1765,Kadima - Tsoran,Center,6326.10,0.97,0.66,0.9673965,0.6560505,0.29021895,0.19681515,1,1,0,0,0,0,0,0.07872606,0.07872606
810,קדרים,13.20,citrus,other citrus,Citrus,Open Area,1765,Hagalil Ha'elyon,North,13160.70,2.02,1.37,2.026926,1.374582,0.6080778,0.4123746,1,1.03,4000,4,0.2112,0.217536,0.006336,0.29547144,0.07793544
235,קוממיות,181.10,field crops,field crops for silage,Vegetables & field crops in uncovered area,Open Area,1795,Shafir,South,181146.00,28.29,19.18,28.2814815,19.1793955,8.48444445,5.75381865,1,1.04,2000,4,1.4488,1.506752,0.057952,3.20557866,1.69882666
301,קידמת צבי,5.30,plantations,deciduous,Plantations,Open Area,1755,Golan,North,5279.55,0.81,0.55,0.8092305,0.5487885,0.24276915,0.16463655,1,1,1000,8,0.0424,0.0424,0,0.09129462,0.04889462
741,קידמת צבי,1.60,plantations,vineyard,Plantations,Open Area,1785,Golan,North,1575.26,0.24,0.17,0.248472,0.168504,0.0745416,0.0505512,1,1,1000,20,0.032,0.032,0,0.03942048,0.00742048
537,קידרון,7.25,plantations,deciduous,Plantations,Open Area,1785,Nahal Sorek,Center,7253.62,1.13,0.76,1.126442273,0.763909127,0.337932682,0.229172738,1,1,1000,8,0.058028515,0.058028515,0,0.126486204,0.068457689
114,קלנסווה,5.23,vegetables,general vegetables,Vegetables in covered area,Tunnels,1745,Kalanswa,Center,5227.41,0.79,0.54,0.793576078,0.538172283,0.238072823,0.161451685,1,1.1,2000,5,0.052272574,0.057499831,0.005227257,0.099080573,0.041580741
30,ראמה,2.44,plantations,olives,Plantations,Open Area,1755,Ra'me,North,2444.92,0.37,0.25,0.373289385,0.253150272,0.111986815,0.075945082,1,1,1000,8,0.019558667,0.019558667,0,0.042113233,0.022554566
38,ראמה,6.55,plantations,olives,Plantations,Open Area,1775,Ra'me,North,6554.63,1.01,0.69,1.012163092,0.686409453,0.303648928,0.205922836,1,1,1000,8,0.052435193,0.052435193,0,0.11383025,0.061395057
696,ראמה,1.29,plantations,olives,Plantations,Open Area,1765,No Jurisdiction - Hanania Junction Area,North,1289.12,0.20,0.13,0.197944171,0.134238001,0.059383251,0.0402714,1,1,1000,8,0.010312614,0.010312614,0,0.022296128,0.011983515
775,ראמה,8.50,plantations,olives,Plantations,Open Area,1765,Ra'me,North,8496.36,1.30,0.88,1.304611928,0.884736825,0.391383578,0.265421047,1,1,1000,8,0.067968451,0.067968451,0,0.146949489,0.078981039
862,ראמה,7.96,plantations,olives,Plantations,Open Area,1765,Ra'me,North,7961.29,1.22,0.83,1.222452081,0.829019228,0.366735624,0.248705768,1,1,1000,8,0.063688038,0.063688038,0,0.13769513,0.074007092
957,ראמה,2.86,plantations,olives,Plantations,Open Area,1775,Ra'me,North,2856.89,0.44,0.3,0.441158624,0.299176538,0.132347587,0.089752961,1,1,1000,8,0.022854259,0.022854259,0,0.04961374,0.026759481
6,ראש פינה,47.80,plantations,deciduous,Plantations,Open Area,1765,Rosh Pina,North,47796.20,7.34,4.98,7.339929,4.977653,2.2019787,1.4932959,1,1,1000,8,0.3824,0.3824,0,0.82675836,0.44435836
532,ראש פינה,17.60,plantations,deciduous,Plantations,Open Area,1745,Mevo'ot Hahermon,North,17641.50,2.68,1.82,2.671944,1.812008,0.8015832,0.5436024,1,1,1000,8,0.1408,0.1408,0,0.30192096,0.16112096
608,ראש פינה,4.22,plantations,deciduous,Plantations,Open Area,1755,Hagalil Ha'elyon,North,4221.30,0.64,0.44,0.64451969,0.437088066,0.193355907,0.13112642,1,1,1000,8,0.033769902,0.033769902,0,0.072712509,0.038942607
46,ראש פינה,18.90,plantations,olives,Plantations,Open Area,1745,Rosh Pina,North,18908.90,2.87,1.95,2.8693035,1.9458495,0.86079105,0.58375485,1,1,1000,8,0.1512,0.1512,0,0.32422194,0.17302194
669,ראש פינה,8.70,plantations,olives,Plantations,Open Area,1765,Rosh Pina,North,8721.01,1.34,0.91,1.3359285,0.9059745,0.40077855,0.27179235,1,1,1000,8,0.0696,0.0696,0,0.15047694,0.08087694
191,רבדים,143.70,field crops,field crops for silage,Vegetables & field crops in uncovered area,Open Area,1785,Yoav,South,143657.00,22.31,15.13,22.3158915,15.1337655,6.69476745,4.54012965,1,1.04,2000,4,1.1496,1.195584,0.045984,2.53340226,1.33781826
940,רביבים,38.70,plantations,olives,Plantations,Open Area,1865,Ramat Negev,South,38704.50,6.28,4.26,6.2792685,4.2583545,1.88378055,1.27750635,1,1,1000,8,0.3096,0.3096,0,0.69676254,0.38716254
515,רביד,3.30,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1745,Migdal,North,3307.39,0.50,0.34,0.5009895,0.3397515,0.15029685,0.10192545,1,1.04,2000,2,0.0132,0.013728,0.000528,0.04900698,0.03527898
558,רגבים,68.40,plantations,general plantation,Plantations,Open Area,1725,Menashe,Haifa,68433.80,10.27,6.96,10.26513,6.96141,3.079539,2.088423,1,1,1000,5,0.342,0.342,0,1.0405692,0.6985692
25,רהט,197.80,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1815,Rahat,South,198025.00,31.27,21.21,31.233609,21.181413,9.3700827,6.3544239,1,1,2000,5,1.978,1.978,0,3.72856956,1.75056956
973,רוחמה,191.80,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1805,Sha'ar Hanegev,South,191808.00,30.12,20.43,30.119313,20.425741,9.0357939,6.1277223,1,1.04,2000,2,0.7672,0.797888,0.030688,2.92982172,2.13193372
867,רומת היב,3.50,plantations,general plantation,Plantations,Open Area,1755,al Batuf,North,3530.81,0.54,0.37,0.5343975,0.3624075,0.16031925,0.10872225,1,1,1000,5,0.0175,0.0175,0,0.0539889,0.0364889
755,רומת היב,2.20,plantations,olives,Plantations,Open Area,1755,al Batuf,North,2201.92,0.34,0.23,0.335907,0.227799,0.1007721,0.0683397,1,1,1000,8,0.0176,0.0176,0,0.03789588,0.02029588
284,רחוב,12.56,vegetables,periodic spices and herbs,Vegetables & field crops in uncovered area,Open Area,1745,Emek Hama'ayanot,North,12562.50,1.91,1.29,1.907121541,1.293335298,0.572136462,0.388000589,1,1.1,2000,3,0.07537285,0.082910135,0.007537285,0.204946317,0.122036182
809,רחוב,8.70,vegetables,periodic spices and herbs,Vegetables & field crops in uncovered area,Open Area,1745,Emek Hama'ayanot,North,8690.95,1.32,0.89,1.3207905,0.8957085,0.39623715,0.26871255,1,1.1,2000,3,0.0522,0.05742,0.00522,0.14193702,0.08451702
799,רחובות,47.60,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1785,Rehovot,Center,47646.60,7.40,5.02,7.392042,5.012994,2.2176126,1.5038982,1,1,2000,5,0.476,0.476,0,0.88715928,0.41115928
158,ריחאניה,6.70,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1785,Merom Hagalil,North,6744.17,1.05,0.71,1.0404765,0.7056105,0.31214295,0.21168315,1,1,2000,5,0.067,0.067,0,0.12487326,0.05787326
338,רישפון,16.70,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1765,Hof Hasharon,Center,16739.70,2.57,1.74,2.5643685,1.7390545,0.76931055,0.52171635,1,1,2000,5,0.167,0.167,0,0.30888654,0.14188654
315,רם-און,2.60,flowers,flowers general,Flowers,Open Area,1745,Hagilbo'a,North,2561.02,0.39,0.26,0.394719,0.267683,0.1184157,0.0803049,1,1.05,500,20,0.026,0.0273,0.0013,0.04850196,0.02120196
414,רמת הכובש,17.90,citrus,peelables,Citrus,Open Area,1755,Drom Hasharon,Center,17913.30,2.74,1.85,2.7330615,1.8534555,0.81991845,0.55603665,1,1.03,4000,6,0.4296,0.442488,0.012888,0.48790746,0.04541946
691,רמת צבי,9.40,plantations,olives,Plantations,Open Area,1755,Hagilbo'a,North,9402.32,1.44,0.97,1.435239,0.973323,0.4305717,0.2919969,1,1,1000,8,0.0752,0.0752,0,0.16191876,0.08671876
53,רמת צבי,15.84,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1755,Hagilbo'a,North,15836.50,2.42,1.64,2.41791875,1.639738003,0.725375625,0.491921401,1,1,2000,5,0.15835994,0.15835994,0,0.291784525,0.133424584
396,רמת רחל,8.90,citrus,peelables,Citrus,Open Area,1775,Ma'te Yehuda,Jerusalem,8925.99,1.38,0.93,1.3743825,0.9320525,0.41231475,0.27961575,1,1.03,4000,6,0.2136,0.220008,0.006408,0.2438511,0.0238431
975,רמת רחל,9.60,plantations,subtropical,Plantations,Open Area,1775,Ma'te Yehuda,Jerusalem,9646.79,1.49,1.01,1.48248,1.00536,0.444744,0.301608,1,1,1000,5,0.048,0.048,0,0.1494432,0.1014432
996,רמת רחל,1.60,plantations,subtropical,Plantations,Open Area,1775,Ma'te Yehuda,Jerusalem,1561.83,0.24,0.16,0.24708,0.16756,0.074124,0.050268,1,1,1000,5,0.008,0.008,0,0.0249072,0.0169072
935,רנן,7.30,flowers,flowers nursery,Flowers,Open Area,1815,Merhavim,South,7348.86,1.16,0.79,1.1527065,0.7817205,0.34581195,0.23451615,1,1.05,500,20,0.073,0.07665,0.00365,0.13979646,0.06314646
365,רנן,6.10,plantations,subtropical,Plantations and Citrus in covered area,Net Cover,1815,Merhavim,South,6066.76,0.96,0.65,0.9632205,0.6532185,0.28896615,0.19596555,1,1,1000,5,0.0305,0.0305,0,0.09668622,0.06618622
492,רנן,3.10,vegetables,tomatoes,Vegetables in covered area,Greenhouse,1815,Merhavim,South,3103.14,0.49,0.33,0.4895055,0.3319635,0.14685165,0.09958905,1,1.1,2000,6,0.0372,0.04092,0.00372,0.06438762,0.02346762
22,רעים,183.50,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1825,Eshkol,South,183460.00,29.13,19.75,29.1352125,19.7583625,8.74056375,5.92750875,1,1.04,2000,2,0.734,0.76336,0.02936,2.8290195,2.0656595
73,רעים,180.00,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1825,Eshkol,South,179991.00,28.58,19.38,28.5795,19.3815,8.57385,5.81445,1,1.04,2000,2,0.72,0.7488,0.0288,2.77506,2.02626
1014,רעננה,13.99,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1775,Ra'anana,Center,13990.40,2.16,1.47,2.160431516,1.465120223,0.648129455,0.439536067,1,1.1,2000,5,0.139901669,0.153891835,0.013990167,0.268149528,0.114257693
896,רשפים,237.10,field crops,field crops for silage,Vegetables & field crops in uncovered area,Open Area,1735,Emek Hama'ayanot,North,237093.00,35.79,24.27,35.7890595,24.2707415,10.73671785,7.28122245,1,1.04,2000,4,1.8968,1.972672,0.075872,4.09609218,2.12342018
658,שאר ישוב,6.06,plantations,deciduous,Plantations,Open Area,1725,Mevo'ot Hahermon,North,6060.77,0.91,0.62,0.909570778,0.616835355,0.272871233,0.185050607,1,1,1000,8,0.048486198,0.048486198,0,0.103111962,0.054625763
264,שדה אילן,1.91,flowers,greens,Flowers,Open Area,1755,Hagalil Hatahton,North,1907.27,0.29,0.2,0.291202356,0.197482057,0.087360707,0.059244617,1,1.05,500,20,0.0190721,0.020025705,0.000953605,0.03571327,0.015687565
707,שדה אליעזר,1.03,plantations,olives,Plantations,Open Area,1745,Mevo'ot Hahermon,North,1025.84,0.16,0.11,0.155735263,0.105613569,0.046720579,0.031684071,1,1,1000,8,0.008206581,0.008206581,0,0.017597577,0.009390996
319,שדה יואב,3.10,plantations,subtropical,Plantations,Open Area,1805,Yoav,South,3068.10,0.48,0.33,0.4868085,0.3301345,0.14604255,0.09904035,1,1,1000,5,0.0155,0.0155,0,0.04891614,0.03341614
872,שדה יצחק,1.01,flowers,flowers general,Flowers,Greenhouse,1745,Menashe,Haifa,1006.21,0.15,0.1,0.152753479,0.10359144,0.045826044,0.031077432,1,1.05,500,20,0.010061817,0.010564908,0.000503091,0.018769918,0.00820501
638,שדה נחום,98.50,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1735,Emek Hama'ayanot,North,98499.80,14.87,10.08,14.8680825,10.0829525,4.46042475,3.02488575,1,1.04,2000,2,0.394,0.40976,0.01576,1.4558103,1.0460503
433,שדה ניצן,1.10,flowers,flowers nursery,Flowers,Greenhouse,1825,Eshkol,South,1112.95,0.18,0.12,0.1746525,0.1184425,0.05239575,0.03553275,1,1.05,500,20,0.011,0.01155,0.00055,0.0211431,0.0095931
178,שדה ניצן,6.15,plantations,subtropical,Plantations,Open Area,1825,Eshkol,South,6150.71,0.98,0.66,0.976675547,0.662343187,0.293002664,0.198702956,1,1,1000,5,0.030756591,0.030756591,0,0.097935137,0.067178546
118,שדה ניצן,1.50,vegetables,tomatoes,Vegetables in covered area,Greenhouse,1825,Eshkol,South,1485.99,0.24,0.16,0.2381625,0.1615125,0.07144875,0.04845375,1,1.1,2000,6,0.018,0.0198,0.0018,0.0312615,0.0114615
407,שדה עוזיהו,17.30,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1805,Be'er Tuvya,South,17289.30,2.72,1.84,2.7167055,1.8423635,0.81501165,0.55270905,1,1.04,2000,2,0.0692,0.071968,0.002768,0.26426442,0.19229642
930,שדה עוזיהו,5.30,vegetables,peppers,Vegetables in covered area,Net House,1805,Be'er Tuvya,South,5302.97,0.83,0.56,0.8322855,0.5644235,0.24968565,0.16932705,1,1.1,2000,7,0.0742,0.08162,0.00742,0.11670282,0.03508282
258,שדי אברהם,6.24,non-processed,non-processed,Not cultivated,Open Area,1835,Eshkol,South,6244.06,1.00,0.68,0.996957761,0.676097792,0.299087328,0.202829338,1,1,0,0,0,0,0,0.081131735,0.081131735
524,שדי חמד,4.32,non-processed,non-processed,Not cultivated,Open Area,1755,Drom Hasharon,Center,4317.60,0.66,0.45,0.659215278,0.447054039,0.197764583,0.134116212,1,1,0,0,0,0,0,0.053646485,0.053646485
387,שדי חמד,3.98,others,open area crops,Vegetables & field crops in uncovered area,Open Area,1755,Drom Hasharon,Center,3979.08,0.61,0.41,0.607530025,0.412003121,0.182259008,0.123600936,1,1,2000,5,0.039789765,0.039789765,0,0.073314233,0.033524469
254,שדי תרומות,41.20,vegetables,periodic spices and herbs,Vegetables & field crops in uncovered area,Open Area,1735,Emek Hama'ayanot,North,41236.70,6.22,4.22,6.218934,4.217438,1.8656802,1.2652314,1,1.1,2000,3,0.2472,0.27192,0.02472,0.66924456,0.39732456
900,שדמות דבורה,21.30,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1755,Hagalil Hatahton,North,21329.70,3.26,2.21,3.2521905,2.2055085,0.97565715,0.66165255,1,1.1,2000,5,0.213,0.2343,0.0213,0.40524102,0.17094102
725,שדמות מחולה,661.00,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1735,Jordan valley,Other,661002.00,99.77,67.66,99.774645,67.663265,29.9323935,20.2989795,1,1.04,2000,2,2.644,2.74976,0.10576,9.7694478,7.0196878
807,שדמות מחולה,101.80,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1725,Jordan valley,Other,101847.00,15.28,10.37,15.277635,10.360695,4.5832905,3.1082085,1,1.1,2000,5,1.018,1.1198,0.1018,1.9151634,0.7953634
954,שדמות מחולה,16.30,citrus,other citrus,Citrus,Open Area,1735,Jordan valley,Other,16295.20,2.46,1.67,2.4604035,1.6685495,0.73812105,0.50056485,1,1.03,4000,4,0.2608,0.268624,0.007824,0.36140034,0.09277634
330,שובה,36.70,citrus,peelables,Citrus,Open Area,1815,Sdot Negev,South,36671.60,5.79,3.93,5.7951135,3.9300195,1.73853405,1.17900585,1,1.03,4000,6,0.8808,0.907224,0.026424,1.01593674,0.10871274
863,שומרה,1.83,plantations,deciduous,Plantations,Open Area,1725,Ma'ale Yosef,North,1831.50,0.27,0.19,0.274851246,0.186393374,0.082455374,0.055918012,1,1,1000,8,0.014651407,0.014651407,0,0.031158049,0.016506642
349,שומריה,89.50,field crops,field crops for seeds,Vegetables & field crops in uncovered area,Open Area,1815,Bnei Shim'on,South,89515.40,14.13,9.59,14.1324975,9.5841075,4.23974925,2.87523225,1,1.04,2000,2,0.358,0.37232,0.01432,1.3734849,1.0011649
572,שוקדה,6.96,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1815,Sdot Negev,South,6961.55,1.10,0.75,1.099330042,0.745522672,0.329799013,0.223656802,1,1.1,2000,5,0.069619711,0.076581682,0.006961971,0.13541173,0.058830048
468,שחר,3.60,flowers,flowers nursery,Flowers,Greenhouse,1795,Lahish,South,3649.08,0.57,0.39,0.562194,0.381258,0.1686582,0.1143774,1,1.05,500,20,0.036,0.0378,0.0018,0.06843096,0.03063096
797,שחר,3.90,flowers,flowers nursery,Flowers,Greenhouse,1795,Lahish,South,3895.52,0.61,0.41,0.6090435,0.4130295,0.18271305,0.12390885,1,1.05,500,20,0.039,0.04095,0.00195,0.07413354,0.03318354
403,שיבולים,8.30,vegetables,general vegetables,Vegetables & field crops in uncovered area,Open Area,1815,Sdot Negev,South,8307.96,1.31,0.89,1.3106115,0.8888055,0.39318345,0.26664165,1,1.1,2000,5,0.083,0.0913,0.0083,0.16143666,0.07013666
388,שיבולים,19.00,vegetables,periodic spices and herbs,Vegetables & field crops in uncovered area,Open Area,1805,Sdot Negev,South,18999.00,2.98,2.02,2.983665,2.023405,0.8950995,0.6070215,1,1.1,2000,3,0.114,0.1254,0.0114,0.3180486,0.1926486
205,שילה,11.00,plantations,olives,Plantations,Open Area,1815,Mateh Binyamin,Other,11024.90,1.74,1.18,1.736955,1.177935,0.5210865,0.3533805,1,1,1000,8,0.088,0.088,0,0.1941522,0.1061522
169,שלווה,7.30,field crops,field crops general,Vegetables & field crops in uncovered area,Open Area,1795,Shafir,South,7322.92,1.14,0.78,1.1400045,0.7731065,0.34200135,0.23193195,1,1.04,2000,2,0.0292,0.030368,0.001168,0.11099358,0.08062558
510,שמרת,16.30,plantations,subtropical,Plantations,Open Area,1755,Ako (Acre),North,16308.00,2.49,1.69,2.4887655,1.6877835,0.74662965,0.50633505,1,1,1000,5,0.0815,0.0815,0,0.25143402,0.16993402
8,שניר,12.60,citrus,peelables,Citrus,Open Area,1725,Hagalil Ha'elyon,North,12598.60,1.89,1.28,1.890945,1.282365,0.5672835,0.3847095,1,1.03,4000,6,0.3024,0.311472,0.009072,0.340767,0.029295
363,שניר,5.90,citrus,peelables,Citrus,Open Area,1725,Hagalil Ha'elyon,North,5870.82,0.88,0.6,0.8854425,0.6004725,0.26563275,0.18014175,1,1.03,4000,6,0.1416,0.145848,0.004248,0.1595655,0.0137175
747,שניר,10.64,plantations,subtropical,Plantations,Open Area,1725,Hagalil Ha'elyon,North,10642.20,1.60,1.08,1.597138622,1.083116997,0.479141587,0.324935099,1,1,1000,5,0.053211348,0.053211348,0,0.161900849,0.1086895
345,שעב,8.50,plantations,olives,Plantations,Open Area,1725,Sha'ab,North,8503.75,1.28,0.87,1.276146073,0.865432394,0.382843822,0.259629718,1,1,1000,8,0.06802711,0.06802711,0,0.144668153,0.076641043
428,שעל,1.40,plantations,berries,Plantations and Citrus in covered area,Net Cover,1775,Golan,North,1368.58,0.21,0.14,0.216195,0.146615,0.0648585,0.0439845,1,1,1000,25,0.035,0.035,0,0.0385938,0.0035938
124,שעל,5.50,plantations,deciduous,Plantations,Open Area,1775,Golan,North,5517.60,0.85,0.58,0.8493375,0.5759875,0.25480125,0.17279625,1,1,1000,8,0.044,0.044,0,0.0955185,0.0515185
847,שעל,2.20,plantations,deciduous,Plantations,Open Area,1765,Golan,North,2219.42,0.34,0.23,0.337821,0.229097,0.1013463,0.0687291,1,1,1000,8,0.0176,0.0176,0,0.03805164,0.02045164
547,שעל,1.50,plantations,vineyard,Plantations,Open Area,1765,Golan,North,1547.86,0.24,0.16,0.2303325,0.1562025,0.06909975,0.04686075,1,1,1000,20,0.03,0.03,0,0.0367443,0.0067443
857,שעל,22.70,plantations,vineyard,Plantations,Open Area,1765,Golan,North,22727.70,3.49,2.37,3.4856985,2.3638645,1.04570955,0.70915935,1,1,1000,20,0.454,0.454,0,0.55606374,0.10206374
150,שער העמקים,7.00,plantations,subtropical,Plantations,Open Area,1745,Zevulun,Haifa,6975.84,1.06,0.72,1.062705,0.720685,0.3188115,0.2162055,1,1,1000,5,0.035,0.035,0,0.1074822,0.0724822
902,שערי תקוה,0.30,others,greenhouse crops,Vegetables in covered area,Greenhouse,1755,Samaria,Other,268.48,0.04,0.03,0.0458055,0.0310635,0.01374165,0.00931905,1,1,2000,5,0.003,0.003,0,0.00552762,0.00252762
